,title,artist,gender,lyricist,composer,arranger,debut_year,generation
2516,집착,케이팝,남,,,,2001,1
2517,life,케이팝,남,,,,2001,1
2518,dearmylove,케이팝,남,,,,2001,1
2519,y,케이팝,남,,,,2001,1
2520,젊음,케이팝,남,,,,2001,1
2521,신기루,케이팝,남,,,,2001,1
2522,joy,케이팝,남,,,,2001,1
2523,매력,케이팝,남,,,,2001,1
2524,thecoloroflove,케이팝,남,,,,2001,1
2525,정열,케이팝,남,,,,2001,1
2526,로망스,케이팝,남,,,,2001,1
2527,4u,케이팝,남,,,,2001,1
2528,낙원,케이팝,남,,,,2001,1
2529,뛰어,케이팝,남,,,,2001,1
2530,추상,케이팝,남,,,,2001,1
2531,그림자,케이팝,남,,,,2001,1
2532,game,케이팝,남,,,,2001,1
2533,0.5,케이팝,남,,,,2001,1
2534,thepain,케이팝,남,,,,2001,1
2535,시나브로,케이팝,남,,,,2001,1
2536,comedy,케이팝,남,,,,2001,1
2537,smileagain,케이팝,남,,,,2001,1
2538,연인,케이팝,남,,,,2001,1
2539,onlyyou,케이팝,남,,,,2001,1
2540,도플갱어,케이팝,남,,,,2001,1
2541,소름,케이팝,남,,,,2001,1
2542,케세라세라,케이팝,남,,,,2001,1
2543,lovehacker,케이팝,남,,,,2001,1
2544,yodj(feat.이하늘ofdjdoc),디베이스,남,"이하늘    ,    제드    ,    Rocketeer   ","    제드    ,    Rocketeer    ,    김환호   ",    Rocketeer   ,2001,1
2545,everything,디베이스,남,"김환호    ,    이강희    ,    제드    ,    송지훈   ","    김환호    ,    제드    ,    송지훈   ",    송지훈   ,2001,1
2546,actually(feat.이지혜),디베이스,남,"이강희    ,    제드    ,    송지훈   ",    송지훈   ,    송지훈   ,2001,1
2547,somebody(feat.싸이),디베이스,남,싸이 (PSY)   ,"    싸이 (PSY)    ,    유건형   ",    유건형   ,2001,1
2548,onlyyou(feat.시기),디베이스,남,,,,2001,1
2549,go,디베이스,남,"강훈    ,    제드    ,    김유숭   ",    강훈   ,    강훈   ,2001,1
2550,연인,디베이스,남,싸이 (PSY)   ,    싸이 (PSY)   ,    싸이 (PSY)   ,2001,1
2551,what,디베이스,남,"제드    ,    이현도   ",    이현도   ,    이현도   ,2001,1
2552,reallove,디베이스,남,제드   ,    이현도   ,    이현도   ,2001,1
2553,희망,디베이스,남,"제드    ,    이현도   ",    이현도   ,    이현도   ,2001,1
2554,친구일테니까,디베이스,남,"제드    ,    이현도   ",    이현도   ,    Jeff Vencent   ,2001,1
2555,yeh!,디베이스,남,"제드    ,    강훈   ","    제드    ,    강훈   ",    강훈   ,2001,1
2556,outsider,디베이스,남,이현도   ,    이현도   ,    Peter Rafelson   ,2001,1
2557,rush,디베이스,남,"이현도    ,    제드   ",    이현도   ,    이현도   ,2001,1
2558,처음,디베이스,남,"이현도    ,    제드   ",    이현도   ,    이현도   ,2001,1
2559,crazy,디베이스,남,"이현도    ,    제드   ",    이현도   ,    이현도   ,2001,1
2560,헤아릴수없을만큼,디베이스,남,이현도   ,    이현도   ,    Peter Rafelson   ,2001,1
2561,왜,디베이스,남,이현도   ,    이현도   ,    김민수   ,2001,1
2562,모든것을너에게,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2563,원,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2564,사랑한다는것,디베이스,남,Do   ,    Do   ,    김민수   ,2001,1
2565,goodlife,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2566,후회,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2567,i`lltellu,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2568,상처,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2569,그대로,디베이스,남,Do   ,    Do   ,    김민수   ,2001,1
2570,샤인,디베이스,남,윤사라   ,    Do   ,    Do   ,2001,1
2571,cowboy,디베이스,남,Do   ,    Do   ,    Do   ,2001,1
2572,핫앤콜드(hot&cold),쥬얼리,여,"KUPA    ,    김태주   ","    KUPA    ,    김태주   ",    KUPA   ,2001,1
2573,callmyname,쥬얼리,여,"정창욱    ,    함승효    ,    Urban Cllasik   ","    정창욱    ,    함승효   ","    정창욱    ,    함승효   ",2001,1
2574,rhythmha!!!,쥬얼리,여,Urban Cllasik   ,    신사동 호랭이   ,    신사동 호랭이   ,2001,1
2575,룩앳미(lookatme),쥬얼리,여,LE (EXID)   ,    신사동 호랭이   ,    신사동 호랭이   ,2001,1
2576,partyrebel,쥬얼리,여,"Wollbeck Anders    ,    Lindblom Mattias    ,    Presley Daniel    ,    Urban Cllasik    ,    쥬얼리   ","    Wollbeck Anders    ,    Lindblom Mattias    ,    Presley Daniel   ",    이유진   ,2001,1
2577,metoo,쥬얼리,여,이단옆차기   ,    이단옆차기   ,    이단옆차기   ,2001,1
2578,singlesingle,쥬얼리,여,김이나   ,    이유진   ,    이유진   ,2001,1
2579,운명같은사랑,쥬얼리,여,강호연   ,    강호연   ,    강호연   ,2001,1
2580,step,쥬얼리,여,,,,2001,1
2581,shootingstar,쥬얼리,여,,,,2001,1
2582,pass,쥬얼리,여,김건우   ,    김건우   ,    송기홍   ,2001,1
2583,backitup,쥬얼리,여,,,,2001,1
2584,bounce,쥬얼리,여,최규성   ,    최규성   ,    최규성   ,2001,1
2585,lovestory,쥬얼리,여,,,,2001,1
2586,vari2ty,쥬얼리,여,정병기   ,    박근태   ,    Tommy Park   ,2001,1
2587,butterfly,쥬얼리,여,강전명   ,    남기상   ,    남기상   ,2001,1
2588,stronggirl,쥬얼리,여,김나영   ,    라도   ,    라도   ,2001,1
2589,oops,쥬얼리,여,"신사동 호랭이    ,    전혜원   ",    신사동 호랭이   ,    신사동 호랭이   ,2001,1
2590,fantastic4,쥬얼리,여,,,,2001,1
2591,sweetboy,쥬얼리,여,강전명   ,    최현준 (V.O.S)   ,    신사동 호랭이   ,2001,1
2592,berocker,쥬얼리,여,D`DAY   ,    KZ1   ,    KZ1   ,2001,1
2593,rally(feat.낯선),쥬얼리,여,이트라이브   ,    이트라이브   ,"    이트라이브    ,    새벽   ",2001,1
2594,병원에가다(사랑..)(songby은정),쥬얼리,여,Minuki   ,    Minuki   ,    Minuki   ,2001,1
2595,모두다쉿!,쥬얼리,여,최갑원   ,"    신사동 호랭이    ,    이채규   ","    신사동 호랭이    ,    이채규   ",2001,1
2596,손을잡아요,쥬얼리,여,,,,2001,1
2597,나는나너는너,쥬얼리,여,강은경   ,    박근태   ,    김진환   ,2001,1
2598,..holic,쥬얼리,여,,,,2001,1
2599,onemoretime,쥬얼리,여,"M (이민우)    ,    MARCO SONCINI    ,    CARLSON SANNIE   ","    MARCO SONCINI    ,    CARLSON SANNIE   ",    신사동 호랭이   ,2001,1
2600,모를까봐서,쥬얼리,여,"한상원    ,    이지은   ",    한상원   ,    한상원   ,2001,1
2601,thecradlesong,쥬얼리,여,최갑원   ,"    신사동 호랭이    ,    전혜원   ",    신사동 호랭이   ,2001,1
2602,blackdiamond,쥬얼리,여,남기상   ,    남기상   ,    남기상   ,2001,1
2603,staywithme,쥬얼리,여,이승민   ,"    소울진    ,    OK TOP   ",    소울진   ,2001,1
2604,don`tknowwhy,쥬얼리,여,최갑원   ,"    이채규    ,    이종훈   ","    이채규    ,    이종훈   ",2001,1
2605,twenty,쥬얼리,여,차상민   ,    김태현   ,    Mordny   ,2001,1
2606,superstar,쥬얼리,여,M (이민우)   ,    박근태   ,"    박성준    ,    박준호   ",2001,1
2607,진실게임,쥬얼리,여,심재희   ,    꼬마   ,    꼬마   ,2001,1
2608,passion,쥬얼리,여,남기상   ,    남기상   ,    남기상   ,2001,1
2609,단장,쥬얼리,여,안영민   ,    꼬마   ,    꼬마   ,2001,1
2610,너를보내며,쥬얼리,여,남기상   ,    남기상   ,    남기상   ,2001,1
2611,kin,쥬얼리,여,차상민   ,    김태현   ,    Mordny   ,2001,1
2612,liar,쥬얼리,여,"DJ Tama    ,    J-HO   ",    DJ Tama   ,    DJ Tama   ,2001,1
2613,시간에게(i`llbethere),쥬얼리,여,남기상   ,    남기상   ,    남기상   ,2001,1
2614,sunnyday,쥬얼리,여,,,,2001,1
2615,아름다운날들,쥬얼리,여,조규만   ,    황세준   ,    손무현   ,2001,1
2616,bemylove,쥬얼리,여,남기상   ,    남기상   ,    남기상   ,2001,1
2617,mylife,쥬얼리,여,이재경   ,    TAMA   ,    TAMA   ,2001,1
2618,amore(부제:아름다운날들),쥬얼리,여,정성윤   ,    정성윤   ,    정성윤   ,2001,1
2619,dearmyheart,쥬얼리,여,신지원   ,    서재하   ,    서재하   ,2001,1
2620,니가참좋아,쥬얼리,여,심현보   ,    박근태   ,    박근태   ,2001,1
2621,fantasy,쥬얼리,여,김태희   ,    주영훈   ,    주영훈   ,2001,1
2622,끝,쥬얼리,여,신지원   ,    박근태   ,    윤재경   ,2001,1
2623,"고백(duet박정아,최현준)",쥬얼리,여,BYP   ,    BYP   ,    BYP   ,2001,1
2624,바보야,쥬얼리,여,Minuki   ,    조영수   ,    윤재경   ,2001,1
2625,사랑이란이유로,쥬얼리,여,조은희   ,    김조한   ,    김조한   ,2001,1
2626,solong,쥬얼리,여,TAMA   ,    TAMA   ,    TAMA   ,2001,1
2627,유혹,쥬얼리,여,김태희   ,    주영훈   ,    주영훈   ,2001,1
2628,coolgirl,쥬얼리,여,디스코 파이터   ,    디스코 파이터   ,    디스코 파이터   ,2001,1
2629,again,쥬얼리,여,Miunki   ,    박근태   ,    이승환   ,2001,1
2630,onesummernight,쥬얼리,여,디스코 파이터   ,    디스코 파이터   ,    디스코 파이터   ,2001,1
2631,toyou,쥬얼리,여,이윤경   ,    Miunki   ,    Miunki   ,2001,1
2632,tonight,쥬얼리,여,심현보   ,    유정연   ,    유정연   ,2001,1
2633,선배,쥬얼리,여,디스코 파이터   ,    디스코 파이터   ,    디스코 파이터   ,2001,1
2634,howareyou?,쥬얼리,여,디스코 파이터   ,    이영훈   ,    디스코 파이터   ,2001,1
2635,말하지못한절반의사랑,쥬얼리,여,양재선   ,    심상원   ,    심상원   ,2001,1
2636,sad,쥬얼리,여,이지현   ,    오승은   ,    오승은   ,2001,1
2637,1492...(ㅜ.ㅜ;),쥬얼리,여,정민우   ,    정민우   ,    정민우   ,2001,1
2638,maybe,쥬얼리,여,Miunki   ,    박근태   ,    박근태   ,2001,1
2639,이별은모르게...,쥬얼리,여,김진아   ,    심상원   ,    심상원   ,2001,1
2640,하늘같은사랑,쥬얼리,여,이재혁   ,    이재혁   ,    조용희   ,2001,1
2641,사랑해,쥬얼리,여,정진환   ,    더 준   ,    전준규   ,2001,1
2642,이젠,쥬얼리,여,장대성   ,    신인수   ,    신인수   ,2001,1
2643,달콤한상상,쥬얼리,여,장대성   ,    최성빈   ,    최성빈   ,2001,1
2644,작은바램,쥬얼리,여,김영아   ,    조우진   ,    고동훈   ,2001,1
2645,say,쥬얼리,여,양준영   ,    양준영   ,    양준영   ,2001,1
2646,heart,쥬얼리,여,장대성   ,    신인수   ,    신인수   ,2001,1
2647,sayyes,쥬얼리,여,안익수   ,    안익수   ,    안익수   ,2001,1
2648,forever,쥬얼리,여,장대성   ,    신인수   ,    신인수   ,2001,1
2649,소나기,쥬얼리,여,이정환   ,    우지민   ,    안성일   ,2001,1
2650,날믿어요,쥬얼리,여,윤승환   ,    윤승환   ,    윤승환   ,2001,1
2651,happyend,쥬얼리,여,김영아   ,    전준규   ,    전준규   ,2001,1
2652,몽,쥬얼리,여,김영아   ,    전준규   ,    전준규   ,2001,1
2653,슈퍼스타,쥬얼리,여,,,,2001,1
2654,가,투야,여,,,,2001,1
2655,봐,투야,여,,,,2001,1
2656,runaway,투야,여,,,,2001,1
2657,touch,투야,여,,,,2001,1
2658,그렇게넌,투야,여,,,,2001,1
2659,crazy,투야,여,,,,2001,1
2660,summerlove,투야,여,,,,2001,1
2661,천사의눈물,투야,여,,,,2001,1
2662,myself,투야,여,,,,2001,1
2663,한번만,투야,여,,,,2001,1
2664,i`llbethere,투야,여,,,,2001,1
2665,feeling,알,여,홍지유   ,    이창현   ,    이창현   ,2001,1
2666,miracle,알,여,,,,2001,1
2667,경고,알,여,정한종   ,    이창현   ,    이창현   ,2001,1
2668,befree,알,여,이상호   ,    디스코 파이터   ,    디스코 파이터   ,2001,1
2669,오늘은..(today..),알,여,김민지 (Jam Factory)   ,    김민수   ,    김민수   ,2001,1
2670,secretoflove,알,여,이승호   ,    윤일상   ,    윤일상   ,2001,1
2671,cometome,알,여,황현숙   ,    한국현   ,    한국현   ,2001,1
2672,brandnewday,알,여,정한종   ,    박해운   ,    박해운   ,2001,1
2673,giveandtake,알,여,홍지유   ,    홍지유   ,    홍지유   ,2001,1
2674,돌아와,알,여,박테리아   ,    김태훈   ,    김태훈   ,2001,1
2675,you&me,알,여,최수정   ,    최수정   ,    이정현   ,2001,1
2676,질투후애,알,여,김진아   ,    이병훈   ,    이병훈   ,2001,1
2677,goodbye,알,여,전홍준   ,    전홍준   ,    전홍준   ,2001,1
2678,하루만,보이스코,여,,,,2001,1
2679,깻잎소녀,보이스코,여,,,,2001,1
2680,showmelove,보이스코,여,,,,2001,1
2681,어떻게,보이스코,여,,,,2001,1
2682,두근두근,보이스코,여,,,,2001,1
2683,왔어,보이스코,여,,,,2001,1
2684,cometome,밀크,여,김유라   ,"    김유라    ,    강화성   ","    강화성    ,    이준호   ",2001,1
2685,onesummerdream,밀크,여,박창현   ,    박창현   ,    박창현   ,2001,1
2686,crystal,밀크,여,,,,2001,1
2687,sadletter,밀크,여,,,,2001,1
2688,무조건적인사랑,밀크,여,,,,2001,1
2689,allmyloveforyou,밀크,여,,,,2001,1
2690,iwantyou,밀크,여,,,,2001,1
2691,secret,밀크,여,,,,2001,1
2692,reason,밀크,여,,,,2001,1
2693,wish,밀크,여,,,,2001,1
2694,shenever...,밀크,여,우은증   ,    우은증   ,    우은증   ,2001,1
2695,staywithme,밀크,여,,,,2001,1
2696,goodtime,밀크,여,,,,2001,1
2697,waitforme,밀크,여,,,,2001,1
2698,날개,블랙 비트,남,양재선   ,    방시혁   ,    가재발   ,2002,1
2699,withoutyou,블랙 비트,남,이소민   ,    이소민   ,    LeeOn   ,2002,1
2700,shake,블랙 비트,남,"황성제    ,    신유   ",    황성제   ,    황성제   ,2002,1
2701,don`ttellme,블랙 비트,남,김태훈   ,    황성제   ,    황성제   ,2002,1
2702,choice,블랙 비트,남,,,,2002,1
2703,givemeachance,블랙 비트,남,Jamie   ,    박성수   ,    박성수   ,2002,1
2704,들어볼래요,블랙 비트,남,태훈   ,    황성제   ,    황성제   ,2002,1
2705,makeithigh,블랙 비트,남,kenzie   ,    kenzie   ,    kenzie   ,2002,1
2706,intro(can`tyoufeel),블랙 비트,남,,,,2002,1
2707,thefan,블랙 비트,남,,,,2002,1
2708,lover,블랙 비트,남,,,,2002,1
2709,inthesky,블랙 비트,남,,,,2002,1
2710,blackbeat,블랙 비트,남,,,,2002,1
2711,dangerous,블랙 비트,남,,,,2002,1
2712,회상,블랙 비트,남,,,,2002,1
2713,y(tellmewhy),블랙 비트,남,,,,2002,1
2714,헤어지기전,블랙 비트,남,,,,2002,1
2715,shine,블랙 비트,남,,,,2002,1
2716,nightfever,블랙 비트,남,,,,2002,1
2717,친구,블랙 비트,남,,,,2002,1
2718,inthesky-radioedited(bonustrack),블랙 비트,남,,,,2002,1
2719,아직난...,보이스립,남,김영아   ,    박해운   ,    박해운   ,2002,1
2720,finalway,보이스립,남,이상백   ,    이민수   ,    이민수   ,2002,1
2721,어떻게,보이스립,남,김영아   ,    기호   ,    이민수   ,2002,1
2722,hushhush,보이스립,남,이상백   ,    박해운   ,    박해운   ,2002,1
2723,이별을위해만난그녀,보이스립,남,,,,2002,1
2724,comeback,보이스립,남,박시연   ,    박해운   ,    이민수   ,2002,1
2725,knight,보이스립,남,김영아   ,    박해운   ,    이민수   ,2002,1
2726,에뜨랑제,보이스립,남,김진아   ,    김준환   ,    김준환   ,2002,1
2727,lovestory,보이스립,남,김영아   ,    박해운   ,    이민수   ,2002,1
2728,바보...,큐오큐,남,,,,2002,1
2729,바보와바다,큐오큐,남,,,,2002,1
2730,떠나가라,큐오큐,남,,,,2002,1
2731,goodday,큐오큐,남,,,,2002,1
2732,notme,큐오큐,남,,,,2002,1
2733,알리바바,큐오큐,남,,,,2002,1
2734,트리플의법칙,큐오큐,남,,,,2002,1
2735,나쁜여자,큐오큐,남,,,,2002,1
2736,얼렐렐레애들왜이래?,큐오큐,남,,,,2002,1
2737,jump,큐오큐,남,,,,2002,1
2738,배신,큐오큐,남,,,,2002,1
2739,killmygirlfriend,큐오큐,남,,,,2002,1
2740,nono,큐오큐,남,,,,2002,1
2741,주의,큐오큐,남,,,,2002,1
2742,누나가좋아,큐오큐,남,,,,2002,1
2743,oh!자유,큐오큐,남,,,,2002,1
2744,와라,큐오큐,남,,,,2002,1
2745,여우비,제이워크,남,,,,2002,1
2746,비나이다,제이워크,남,안성일   ,    안성일   ,    권지선   ,2002,1
2747,무슨말이필요해,제이워크,남,"김재덕    ,    Yoda   ",    김세진   ,    김세진   ,2002,1
2748,첫눈오는날,제이워크,남,,,,2002,1
2749,너만있으면(눈덮인가로수길),제이워크,남,,,,2002,1
2750,애써(feat.지조),제이워크,남,,,,2002,1
2751,프라프치노(feat.팀버),제이워크,남,"물만난물고기    ,    다빈   ",    물만난물고기   ,    물만난물고기   ,2002,1
2752,반(反),제이워크,남,"박충광    ,    서지음   ",    이재규   ,    이재규   ,2002,1
2753,getonthefloor(feat.sei),제이워크,남,,,,2002,1
2754,사랑한다외쳐요(feat.미료from브라운아이드걸스),제이워크,남,,,,2002,1
2755,가슴속,제이워크,남,,,,2002,1
2756,외사랑,제이워크,남,서정진   ,    김세진   ,    김세진   ,2002,1
2757,mylove(feat.은지원),제이워크,남,"김세진    ,    서정진   ","    김세진    ,    서정진   ","    김세진    ,    서정진   ",2002,1
2758,안타까워,제이워크,남,강은경   ,    한상원   ,    한상원   ,2002,1
2759,참좋겠어요,제이워크,남,황성진   ,    민영기   ,    송대기   ,2002,1
2760,아마도,제이워크,남,"김세진    ,    서정진   ","    김세진    ,    서정진   ",    김세진   ,2002,1
2761,일년째프로포즈,제이워크,남,오성훈   ,    강우현   ,    서의성   ,2002,1
2762,focus,제이워크,남,장진환   ,    오승은   ,    오승은   ,2002,1
2763,추억...안녕,제이워크,남,김재덕   ,    박현중   ,    박현중   ,2002,1
2764,못된사랑,제이워크,남,심재건   ,    심재건   ,    심재건   ,2002,1
2765,21세기우리들의사랑이야기(feat.vink),제이워크,남,"DAVINK (다빈크)    ,    정진선   ",    DAVINK (다빈크)   ,    DAVINK (다빈크)   ,2002,1
2766,깍지,제이워크,남,송기원   ,    박현중   ,    박현중   ,2002,1
2767,couple,제이워크,남,,,,2002,1
2768,여우비jbeatmix(feat.명준),제이워크,남,황성진   ,    김도훈 (RBW)   ,    이상호   ,2002,1
2769,iknow,제이워크,남,이택승   ,    이택승   ,    이택승   ,2002,1
2770,아직도어두운밤인가봐,제이워크,남,전영록   ,    김정택   ,    오봉준   ,2002,1
2771,pleasegod,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2772,아마...,제이워크,남,Rain   ,    안성일   ,    안성일   ,2002,1
2773,someday,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2774,halfcrazy,제이워크,남,Rain   ,    안성일   ,    안성일   ,2002,1
2775,다시,제이워크,남,Rain   ,    오승은   ,    오승은   ,2002,1
2776,chainoflove,제이워크,남,Rain   ,    안성일   ,    안성일   ,2002,1
2777,iwant,제이워크,남,Rain   ,    안성일   ,    안성일   ,2002,1
2778,사랑해서미안해,제이워크,남,Rain   ,    방승철   ,    김도영   ,2002,1
2779,fromme,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2780,니가그립지않다는거짓말로,제이워크,남,김재덕   ,    김세진   ,    김세진   ,2002,1
2781,justfallinglove,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2782,아니,제이워크,남,Rain   ,    안성일   ,    안성일   ,2002,1
2783,suddenly,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2784,헤어지던날,제이워크,남,Rain   ,    마경식   ,    최진용   ,2002,1
2785,secret,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2786,comeon,제이워크,남,Rain   ,    이근형   ,    이근형   ,2002,1
2787,이대로사랑할께요,제이워크,남,Rain   ,    장수원   ,    안성일   ,2002,1
2788,bigshow,제이워크,남,안성일   ,    안성일   ,    안성일   ,2002,1
2789,나의첫사랑이자마지막사랑,제이워크,남,김재덕   ,    김세진   ,    김세진   ,2002,1
2790,거꾸로가는시계,제이워크,남,Rain   ,    방승철   ,    안성일   ,2002,1
2791,슬픈영화처럼,제이워크,남,안성일   ,"    안성일, 정재환   ",    안성일   ,2002,1
2792,착각,악동 클럽 (디 에이디),남,김창환   ,    김창환   ,    김우진   ,2002,1
2793,친구였던너,악동 클럽 (디 에이디),남,김창환   ,    김창환   ,    김우진   ,2002,1
2794,bemylove,악동 클럽 (디 에이디),남,김창환   ,    김창환   ,    김우진   ,2002,1
2795,변명,악동 클럽 (디 에이디),남,,,,2002,1
2796,theonlyone,악동 클럽 (디 에이디),남,,,,2002,1
2797,상심,악동 클럽 (디 에이디),남,홍지유   ,    이경섭   ,    김건우   ,2002,1
2798,vacation,악동 클럽 (디 에이디),남,홍지유   ,    윤치웅   ,    윤치웅   ,2002,1
2799,luckychance,악동 클럽 (디 에이디),남,,,,2002,1
2800,if,악동 클럽 (디 에이디),남,,,,2002,1
2801,찻잔,악동 클럽 (디 에이디),남,,,,2002,1
2802,inyoureyes,악동 클럽 (디 에이디),남,Unknown   ,    안정훈   ,    김지웅   ,2002,1
2803,paradise,악동 클럽 (디 에이디),남,홍지유   ,    신명구   ,    신명구   ,2002,1
2804,mylove,악동 클럽 (디 에이디),남,홍지유   ,    윤치웅   ,    윤치웅   ,2002,1
2805,하얀그리움,악동 클럽 (디 에이디),남,,,,2002,1
2806,epilogue,악동 클럽 (디 에이디),남,,,,2002,1
2807,prologue,악동 클럽 (디 에이디),남,김조한   ,    한진우   ,    김지웅   ,2002,1
2808,never,악동 클럽 (디 에이디),남,이승호   ,    주영훈   ,    주영훈   ,2002,1
2809,다시친구로,악동 클럽 (디 에이디),남,이승호   ,    이경섭   ,    고광일   ,2002,1
2810,remember,악동 클럽 (디 에이디),남,김태희   ,    안정훈   ,    김지웅   ,2002,1
2811,outside,악동 클럽 (디 에이디),남,Unknown   ,    안정훈   ,    김지웅   ,2002,1
2812,mygirl,악동 클럽 (디 에이디),남,,,,2002,1
2813,한(恨),악동 클럽 (디 에이디),남,,,,2002,1
2814,착한그녀,악동 클럽 (디 에이디),남,이승호   ,    이경섭   ,    고광일   ,2002,1
2815,변심,악동 클럽 (디 에이디),남,,,,2002,1
2816,tvlove,악동 클럽 (디 에이디),남,,,,2002,1
2817,non-stop,악동 클럽 (디 에이디),남,김태희   ,    주영훈   ,    주영훈   ,2002,1
2818,거짓말,악동 클럽 (디 에이디),남,이상민   ,"    JUSTIN    ,    Uru   ",    JUSTIN   ,2002,1
2819,iloveyou,악동 클럽 (디 에이디),남,한진우   ,    안정훈   ,    김지웅   ,2002,1
2820,별,악동 클럽 (디 에이디),남,김태희   ,    김형석   ,    김형석   ,2002,1
2821,thankyou,파이브,남,"소울진    ,    황종하   ",    에바   ,"    소울진    ,    황종하   ",2002,1
2822,반지,파이브,남,,,,2002,1
2823,알면서도,파이브,남,"방시혁    ,    박채원   ",    방시혁   ,"    방시혁    ,    배정은   ",2002,1
2824,shadowdance(feat.은지원),파이브,남,방시혁   ,    방시혁   ,    방시혁   ,2002,1
2825,i`msorry,파이브,남,"방시혁    ,    박채원    ,    조은희   ",    방시혁   ,    배정은   ,2002,1
2826,merrychristmas,파이브,남,박창현   ,    박창현   ,    박창현   ,2002,1
2827,나야,파이브,남,최갑원   ,    김도훈 (RBW)   ,    김도훈 (RBW)   ,2002,1
2828,그게너이길,파이브,남,전승우   ,    전승우   ,    전승우   ,2002,1
2829,그날이후,파이브,남,박채원   ,    이현정   ,    정병규   ,2002,1
2830,happyagain,파이브,남,,,,2002,1
2831,goodbye,파이브,남,최영락   ,    최영락   ,    배정은   ,2002,1
2832,한마디,파이브,남,,,,2002,1
2833,원해,파이브,남,전승우   ,    전승우   ,    전승우   ,2002,1
2834,runawaylover,파이브,남,,,,2002,1
2835,bewithyou,파이브,남,민명기   ,    민명기   ,    이석주   ,2002,1
2836,벙어리사랑,파이브,남,한경혜   ,    김현수   ,    김현수   ,2002,1
2837,alone,파이브,남,민지영   ,"    SYPHER MUZIK, 김현수   ",    Sypher Muzik   ,2002,1
2838,girl,파이브,남,김영아   ,    김현수   ,    김현수   ,2002,1
2839,선물,파이브,남,,,,2002,1
2840,c`estlavie,파이브,남,,,,2002,1
2841,someonetolove,파이브,남,지국현   ,    지국현   ,    지국현   ,2002,1
2842,crazyforyou,파이브,남,,,,2002,1
2843,beyondthetime,파이브,남,,,,2002,1
2844,로망스,파이브,남,권종희   ,    김현수   ,    김현수   ,2002,1
2845,남의남자,슈가,여,김태윤   ,    김민   ,    김민   ,2001,1
2846,현명한이별,슈가,여,,,,2001,1
2847,noway,슈가,여,한재호   ,"    김승수, 한재호   ","    김승수, 한재호   ",2001,1
2848,sweetday,슈가,여,윤경   ,    이현정   ,    정병규   ,2001,1
2849,달콤한상상,슈가,여,"박성수, 김진수   ",    박성수   ,"    박성수, 김진수   ",2001,1
2850,accident,슈가,여,정진환   ,    더 준   ,    윤현성   ,2001,1
2851,theboyismine,슈가,여,안영민   ,    조영수   ,    조영수   ,2001,1
2852,프리즘(prism),슈가,여,"박성수, 김진수   ",    박성수   ,"    박성수, 김진수   ",2001,1
2853,theway,슈가,여,,,,2001,1
2854,onlyone,슈가,여,홍지유   ,"    김승수, 한재호   ","    김승수, 한재호   ",2001,1
2855,babyboy-혜승솔로,슈가,여,,,,2001,1
2856,temptation,슈가,여,전승우   ,    전승우   ,"    정병규, 전승우   ",2001,1
2857,secret,슈가,여,주영훈   ,    주영훈   ,    주영훈   ,2001,1
2858,mistyblue,슈가,여,주영훈   ,    주영훈   ,    주영훈   ,2001,1
2859,사랑한다는말,슈가,여,이상인   ,    이상인   ,    이상인   ,2001,1
2860,let`sfeelthemusic,슈가,여,이상인   ,    이상인   ,    이상인   ,2001,1
2861,summersunset,슈가,여,홍지유   ,    윤치웅   ,    윤치웅   ,2001,1
2862,shine,슈가,여,주영훈   ,    주영훈   ,    주영훈   ,2001,1
2863,두번째사랑,슈가,여,김태윤   ,    더 준   ,    전준규   ,2001,1
2864,못난이,슈가,여,한재호   ,"    한재호    ,    김승수   ","    한재호    ,    김승수   ",2001,1
2865,justformylove,슈가,여,한재호   ,"    한재호    ,    김승수   ","    한재호    ,    김승수   ",2001,1
2866,레인보우,슈가,여,김영아   ,    더 준   ,    전준규   ,2001,1
2867,선물,슈가,여,홍지유   ,    윤치웅   ,    윤치웅   ,2001,1
2868,비치,슈가,여,김영아   ,    김형규   ,"    김형규    ,    전다운   ",2001,1
2869,굿나잇,슈가,여,이상인   ,    이상인   ,    이상인   ,2001,1
2870,winterdream,슈가,여,홍지유   ,    윤치웅   ,    윤치웅   ,2001,1
2871,fromsugar,슈가,여,슈가   ,    김기범   ,"    김기범    ,    서순정   ",2001,1
2872,내마음속의꿈나무,슈가,여,,,,2001,1
2873,withmyheart,슈가,여,,,,2001,1
2874,sweetlove,슈가,여,,,,2001,1
2875,fadeaway,슈가,여,,,,2001,1
2876,happiness,슈가,여,,,,2001,1
2877,tellmewhy,슈가,여,,,,2001,1
2878,이별뒤엔,슈가,여,,,,2001,1
2879,oh!miodio,슈가,여,,,,2001,1
