,title,artist,gender,lyricist,composer,arranger,debut_year,generation
8933,eyezeyez,빅톤,남,"BEOMxNANG    ,    도한세 (VICTON)    ,    변무혁    ,    해리안   ",    BEOMxNANG   ,    BEOMxNANG   ,2016,3
8934,intheair,빅톤,남,"Wiidope    ,    A-Rod    ,    유근호    ,    유야    ,    허찬 (VICTON)    ,    도한세 (VICTON)   ","    Wiidope    ,    A-Rod    ,    Albi Albertsson   ",    Wiidope   ,2016,3
8935,얼타,빅톤,남,"BEOMxNANG    ,    도한세 (VICTON)   ",    BEOMxNANG   ,    BEOMxNANG   ,2016,3
8936,이나쁜..,빅톤,남,"멧돼지    ,    mOnSteR nO.9    ,    한승우 (VICTON)    ,    도한세 (VICTON)   ","    멧돼지    ,    mOnSteR nO.9   ","    멧돼지    ,    mOnSteR nO.9   ",2016,3
8937,sunrise,빅톤,남,"한승우 (VICTON)    ,    도한세 (VICTON)   ","    Command Freaks    ,    Gabriel Brandes   ",    Command Freaks   ,2016,3
8938,whattimeisitnow?,빅톤,남,"BEOMxNANG    ,    한승우 (VICTON)    ,    강승식 (VICTON)    ,    임세준 (VICTON)    ,    허찬 (VICTON)    ,    최병찬 (VICTON)    ,    도한세 (VICTON)    ,    정수빈 (VICTON)   ",    BEOMxNANG   ,    BEOMxNANG   ,2016,3
8939,아무렇지않은척,빅톤,남,"BEOMxNANG    ,    한승우 (VICTON)    ,    도한세 (VICTON)   ",    BEOMxNANG   ,    BEOMxNANG   ,2016,3
8940,beautiful,빅톤,남,"원영헌    ,    이양반    ,    ESBEE   ","    원영헌    ,    이양반    ,    ESBEE   ","    원영헌    ,    이양반    ,    ESBEE   ",2016,3
8941,날보며웃어준다,빅톤,남,"멧돼지    ,    mOnSteR nO.9    ,    임정호    ,    도한세 (VICTON)   ","    멧돼지    ,    mOnSteR nO.9   ","    멧돼지    ,    mOnSteR nO.9   ",2016,3
8942,thechemistry,빅톤,남,"유근호    ,    한승우 (VICTON)    ,    도한세 (VICTON)    ,    Wiidope   ",    Wiidope   ,    Wiidope   ,2016,3
8943,#떨려,빅톤,남,MU-D9 (뮤디나인)   ,    MU-D9 (뮤디나인)   ,    MU-D9 (뮤디나인)   ,2016,3
8944,miamor,코코소리,여,"윤경    ,    배민영    ,    이혜리    ,    송민소   ","    김문철    ,    수윤 (Sooyoon)   ","    김문철    ,    수윤 (Sooyoon)   ",2016,3
8945,정전기,코코소리,여,케빈오빠   ,"    케빈오빠    ,    이다영    ,    전정훈   ","    케빈오빠    ,    이다영    ,    전정훈   ",2016,3
8946,절묘해,코코소리,여,가면라이더   ,    가면라이더   ,    가면라이더   ,2016,3
8947,다크서클,코코소리,여,가면라이더   ,    가면라이더   ,    김정욱   ,2016,3
8948,잘부탁드립니다,우주소녀,여,익스   ,    익스   ,"    타스코    ,    JUNZO   ",2016,3
8949,꿈꾸는마음으로,우주소녀,여,"진리 (Full8loom)    ,    엑시   ","    영광의 얼굴들 (Full8loom)    ,    진리 (Full8loom)    ,    Jake K (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    Jake K (Full8loom)   ",2016,3
8950,호두까기인형,우주소녀,여,"어벤전승    ,    엑시   ",    어벤전승   ,    어벤전승   ,2016,3
8951,르네상스,우주소녀,여,"서지음    ,    엑시   ","    정호현 (e.one)    ,    최현준 (V.O.S)   ","    정호현 (e.one)    ,    최현준 (V.O.S)    ,    어벤전승   ",2016,3
8952,설레는밤,우주소녀,여,"원영헌    ,    동네형    ,    야마아트    ,    엑시   ","    원영헌    ,    동네형    ,    야마아트   ","    원영헌    ,    동네형    ,    야마아트   ",2016,3
8953,겨울잠,우주소녀,여,"엑시    ,    VINCENZO    ,    Any Masingga    ,    Fuxxy   ","    엑시    ,    VINCENZO    ,    Any Masingga    ,    Fuxxy   ",    Any Masingga   ,2016,3
8954,크리스마스데이(christmasday),우주소녀,여,더 네임   ,"    더 네임    ,    KingMing   ","    KingMing    ,    김동휘   ",2016,3
8955,kissme(키스미),우주소녀,여,정윤   ,"    신혁    ,    Jordan Kyle    ,    Luket   ","    신혁    ,    Jordan Kyle   ",2016,3
8956,happy,우주소녀,여,"블랙아이드 필승    ,    전군   ","    블랙아이드 필승    ,    전군    ,    김태주   ",    라도   ,2016,3
8957,기적같은아이(miracle),우주소녀,여,"e.one    ,    엑시   ",    e.one   ,    e.one   ,2016,3
8958,mr.badboy,우주소녀,여,별들의 전쟁   ,"    별들의 전쟁    ,    아테나   ","    별들의 전쟁    ,    아테나   ",2016,3
8959,sugar,우주소녀,여,GDLO (MonoTree)   ,    GDLO (MonoTree)   ,    GDLO (MonoTree)   ,2016,3
8960,babyface,우주소녀,여,"아르마딜로    ,    엑시   ","    아르마딜로    ,    랑가   ","    아르마딜로    ,    랑가   ",2016,3
8961,퐁당퐁당(plopplop),우주소녀,여,"고동균    ,    빨간머리앤    ,    엑시   ","    고동균    ,    빨간머리앤   ",    고동균   ,2016,3
8962,followme,우주소녀,여,"심은지    ,    엑시   ","    심은지    ,    Coach & Sendo   ",    Coach & Sendo   ,2016,3
8963,b.b.b.boo,우주소녀,여,"이트라이브    ,    엑시   ","    이트라이브    ,    영광의 얼굴들 (Full8loom)   ","    이트라이브    ,    영광의 얼굴들 (Full8loom)   ",2016,3
8964,geeminy,우주소녀,여,"Xepy    ,    이지원    ,    엑시   ","    Xepy    ,    Vo3e    ,    두리    ,    이경민   ","    Vo3e    ,    두리   ",2016,3
8965,지금만나러가요(closertoyou),우주소녀,여,"박수석    ,    박은우   ","    박수석    ,    박은우   ","    박수석    ,    강명수   ",2016,3
8966,너에게닿기를(iwish),우주소녀,여,"영광의 얼굴들 (Full8loom)    ,    서지음    ,    진리 (Full8loom)    ,    Long Candy    ,    엑시   ","    영광의 얼굴들 (Full8loom)    ,    양갱    ,    진리 (Full8loom)    ,    Long Candy   ","    영광의 얼굴들 (Full8loom)    ,    양갱   ",2016,3
8967,babycometome,우주소녀,여,"SEION    ,    Long Candy    ,    엑시   ","    SEION    ,    Long Candy   ",    텐조와 타스코   ,2016,3
8968,주세요(sayyes),우주소녀,여,"양갱    ,    김수정    ,    엑시   ",    양갱   ,    양갱   ,2016,3
8969,최애(最愛)(perfect!),우주소녀,여,로빈   ,"    로빈    ,    Bronze   ","    로빈    ,    Bronze   ",2016,3
8970,이리와(hugu),우주소녀,여,"브라더수    ,    엑시   ",    브라더수   ,    브라더수   ,2016,3
8971,비밀이야(secret),우주소녀,여,"e.one    ,    엑시   ",    e.one   ,"    e.one    ,    신사동 호랭이   ",2016,3
8972,bebe,우주소녀,여,"e.one    ,    엑시   ",    e.one   ,    e.one   ,2016,3
8973,우주키스미(wouldyoukissme?),우주소녀,여,"로빈    ,    김경   ",    로빈   ,    로빈   ,2016,3
8974,짠!(prince),우주소녀,여,"e.one    ,    엑시   ",    e.one   ,    e.one   ,2016,3
8975,robot,우주소녀,여,기리보이   ,    기리보이   ,    기리보이   ,2016,3
8976,이층침대(goodnight),우주소녀,여,로빈   ,    로빈   ,    로빈   ,2016,3
8977,momomo(모모모),우주소녀,여,"김이나    ,    엑시   ","    김도훈 (RBW)    ,    서용배 (TENTEN)   ",    서용배 (TENTEN)   ,2016,3
8978,catchme,우주소녀,여,서지음   ,"    Shockbit    ,    Deekei    ,    Bekuh BOOM   ",    Shockbit   ,2016,3
8979,tick-tock,우주소녀,여,서지음   ,    2Face   ,    2Face   ,2016,3
8980,takemybreath,우주소녀,여,"남기상    ,    권선익    ,    박기현   ","    남기상    ,    권선익    ,    김재웅    ,    박성진   ","    권선익    ,    김재웅    ,    박성진    ,    정택준   ",2016,3
8981,질투나요baby,에이오에이 크림,여,"블랙아이드 필승    ,    Sam Lewis   ",    블랙아이드 필승   ,    라도   ,2016,3
8982,토닥토닥,마틸다,여,노르웨이 숲   ,    노르웨이 숲   ,"    파랑망또    ,    화이트폴    ,    노행철   ",2016,3
8983,넌bad날울리지마,마틸다,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2016,3
8984,summeragain,마틸다,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2016,3
8985,macarena,마틸다,여,"어벤전승    ,    엔느    ,    박주현   ",    어벤전승   ,    어벤전승   ,2016,3
8986,theboots,구구단,여,"JQ    ,    Mola   ","    Erik Lidbom    ,    MELODESIGN   ",    Erik Lidbom   ,2016,3
8987,silly,구구단,여,김미진   ,"    Kirstine Lind    ,    Becky Jerams    ,    youwhich   ",    youwhich   ,2016,3
8988,lovesick,구구단,여,"danke    ,    민연재    ,    1월 8일   ","    Albi Albertsson    ,    Caroline Gustavsson    ,    Nanna Larsen   ",    Mussashi   ,2016,3
8989,정,구구단,여,이승호   ,    윤일상   ,    최홍준   ,2016,3
8990,chococo,구구단,여,"조윤경    ,    김도훈 (RBW)    ,    용배 (RBW)   ","    MELODESIGN    ,    Jan Hyoty    ,    Eeva Louhivuori   ",    Jan Hyoty   ,2016,3
8991,lucky,구구단,여,구슬윤   ,    Erik Lidbom   ,    Erik Lidbom   ,2016,3
8992,스노우볼(snowball),구구단,여,장여진   ,"    Genneo    ,    Andreas Oberg    ,    Maria Marcus   ",    Genneo   ,2016,3
8993,이순간을믿을게,구구단,여,심현보   ,    최민창   ,    최민창   ,2016,3
8994,사랑일것같더라,구구단,여,Xepy   ,"    Xepy    ,    Vo3e    ,    두리    ,    이경민   ","    Vo3e    ,    두리   ",2016,3
8995,rainbow,구구단,여,"장여진    ,    안영주   ","    Erik Lidbom    ,    Maria Marcus   ",    Erik Lidbom   ,2016,3
8996,나같은애(agirllikeme),구구단,여,Dr.JO   ,    Dr.JO   ,    Dr.JO   ,2016,3
8997,미워지려해,구구단,여,라비 (빅스)   ,"    라비 (빅스)    ,    PUFF   ","    라비 (빅스)    ,    PUFF   ",2016,3
8998,거리,구구단,여,"진리 (Full8loom)    ,    영광의 얼굴들 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    진리 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    밍키 (RBW)   ",2016,3
8999,소원들어주기,구구단,여,김지향   ,    MELODESIGN   ,    MELODESIGN   ,2016,3
9000,니가내려와,구구단,여,"김지향    ,    라비 (빅스)   ",    MELODESIGN   ,    MELODESIGN   ,2016,3
9001,wonderland,구구단,여,"ButterFly    ,    장연정    ,    김인형   ",    ButterFly   ,    ButterFly   ,2016,3
9002,구름위로,구구단,여,Misfit   ,"    Simon Janlov    ,    Andreas Oberg    ,    Kanata Okajima   ",    Simon Janlov   ,2016,3
9003,goodboy,구구단,여,"김창락    ,    마리오    ,    한경수   ","    김창락    ,    박수석    ,    이현상   ","    김창락    ,    Devil Cat   ",2016,3
9004,일기(diary),구구단,여,"진리 (Full8loom)    ,    영광의 얼굴들 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    진리 (Full8loom)    ,    밍키 (RBW)   ","    영광의 얼굴들 (Full8loom)    ,    밍키 (RBW)   ",2016,3
9005,maybetomorrow,구구단,여,김지향   ,    MELODESIGN   ,    MELODESIGN   ,2016,3
9006,뚜두뚜두(ddu-duddu-du),블랙핑크,여,TEDDY   ,"    TEDDY    ,    24    ,    R.Tee    ,    Bekuh BOOM   ","    TEDDY    ,    24    ,    R.Tee   ",2016,3
9007,foreveryoung,블랙핑크,여,TEDDY   ,"    TEDDY    ,    FUTURE BOUNCE   ","    TEDDY    ,    FUTURE BOUNCE    ,    R.Tee   ",2016,3
9008,really,블랙핑크,여,"TEDDY    ,    Danny Chung   ","    TEDDY    ,    CHOICE37   ",    CHOICE37   ,2016,3
9009,seeulater,블랙핑크,여,TEDDY   ,"    TEDDY    ,    R.Tee    ,    24   ","    R.Tee    ,    24   ",2016,3
9010,마지막처럼,블랙핑크,여,"TEDDY    ,    브라더수    ,    CHOICE37   ","    TEDDY    ,    FUTURE BOUNCE    ,    Lydia Paek   ","    FUTURE BOUNCE    ,    TEDDY   ",2016,3
9011,불장난,블랙핑크,여,TEDDY   ,"    TEDDY    ,    R.Tee   ",    R.Tee   ,2016,3
9012,stay,블랙핑크,여,TEDDY   ,"    TEDDY    ,    서원진   ","    TEDDY    ,    서원진   ",2016,3
9013,휘파람,블랙핑크,여,"TEDDY    ,    Bekuh BOOM   ","    TEDDY    ,    FUTURE BOUNCE    ,    Bekuh BOOM   ","    TEDDY    ,    FUTURE BOUNCE   ",2016,3
9014,붐바야,블랙핑크,여,"TEDDY    ,    Bekuh BOOM   ","    TEDDY    ,    Bekuh BOOM   ",    TEDDY   ,2016,3
9015,손에손잡고,아이오아이,여,,,,2016,3
9016,소나기,아이오아이,여,WOOZI (SEVENTEEN)   ,"    WOOZI (SEVENTEEN)    ,    원영헌    ,    동네형    ,    야마아트   ","    원영헌    ,    동네형    ,    야마아트   ",2016,3
9017,사랑해기억해,아이오아이,여,"지훈    ,    구지안   ","    earattack    ,    오브로스   ","    earattack    ,    오브로스   ",2016,3
9018,너무너무너무,아이오아이,여,박진영   ,    박진영   ,"    박진영    ,    김승수    ,    아르마딜로   ",2016,3
9019,잠깐만,아이오아이,여,진영   ,    진영   ,"    진영    ,    강명신   ",2016,3
9020,내말대로해줘,아이오아이,여,"라이머    ,    나영    ,    최유정 (Weki Meki)   ","    ASSBRASS    ,    키겐   ",    ASSBRASS   ,2016,3
9021,pingpong,아이오아이,여,"ESBEE    ,    9999    ,    Last.P   ","    9999    ,    ESBEE   ","    9999    ,    ESBEE   ",2016,3
9022,음어쩌면,아이오아이,여,"정창욱    ,    BOYTOY   ","    정창욱    ,    BOYTOY   ","    정창욱    ,    BOYTOY   ",2016,3
9023,whattaman(goodman),아이오아이,여,서정아   ,"    Ryan S. Jhun    ,    Emile Ghantous    ,    Stephen Daly    ,    Nikki Flores    ,    Phillip Bentley    ,    Keith Hetrick    ,    Fritz Michallik    ,    Melanie Fontana   ","    Ryan S. Jhun    ,    Emile Ghantous    ,    Stephen Daly    ,    Nikki Flores    ,    Phillip Bentley    ,    Keith Hetrick    ,    Fritz Michallik    ,    Melanie Fontana   ",2016,3
9024,i.o.i(intro),아이오아이,여,"나영    ,    최유정 (Weki Meki)   ","    Famous Bro    ,    바울    ,    신현진    ,    홍혜진   ","    Famous Bro    ,    바울   ",2016,3
9025,dreamgirls,아이오아이,여,"Famous Bro    ,    나영    ,    최유정 (Weki Meki)   ","    Famous Bro    ,    바울   ","    Famous Bro    ,    바울   ",2016,3
9026,똑똑똑,아이오아이,여,"이단옆차기    ,    David Kim    ,    Long Candy   ","    이단옆차기    ,    SEION    ,    David Kim   ",    SEION   ,2016,3
9027,doowap,아이오아이,여,earattack   ,    earattack   ,"    earattack    ,    오브로스    ,    네버엔드 (NeverEnd)   ",2016,3
9028,crush,아이오아이,여,"서지음    ,    서정아   ","    August Rigo    ,    Justin Davey    ,    Denzil `DR` Remedios    ,    Courtney Janae    ,    Melanie Fontana    ,    Ryan S. Jhun   ","    Space One    ,    Michel Sebastian Maximilian schultz    ,    Ryan S. Jhun   ",2016,3
9029,벚꽃이지면,아이오아이,여,진영   ,    진영   ,"    ZigZag Note    ,    강명신    ,    진영   ",2016,3
9030,pickme,아이오아이,여,Midas-T   ,    Midas-T   ,"    DJ KOO    ,    Maximite   ",2016,3
9031,맞지?,언니쓰,여,"김이나    ,    소미   ","    김형석    ,    이현승   ","    김형석    ,    이현승   ",2016,3
9032,랄랄라송,언니쓰,여,김이나   ,    김형석   ,"    김형석    ,    전자맨   ",2016,3
9033,shutup(feat.유희열),언니쓰,여,"박진영    ,    제시 (Jessi)   ","    박진영    ,    유건형   ","    박진영    ,    유건형   ",2016,3
9034,왜불러(feat.미료),씨아이브이에이,여,이건우   ,    최준영   ,    Postino   ,2016,3
9035,i.b.i,아이비아이,여,"ZigZag Note    ,    JUNB   ",    ZigZag Note   ,    ZigZag Note   ,2016,3
9036,몰래몰래,아이비아이,여,"ZigZag Note    ,    노는어린이    ,    강명신   ","    ZigZag Note    ,    노는어린이    ,    강명신   ","    ZigZag Note    ,    노는어린이    ,    강명신   ",2016,3
9037,notend...butand!!,리얼걸프로젝트,여,가면라이더   ,    가면라이더   ,    가면라이더   ,2016,3
9038,let`sgetstarted,리얼걸프로젝트,여,가면라이더   ,    가면라이더   ,    가면라이더   ,2016,3
9039,theworldisallone!!,리얼걸프로젝트,여,"Jam Factory    ,    RIONA   ",    田代智一   ,    이규원   ,2016,3
9040,핑퐁게임(pingponggame),리얼걸프로젝트,여,가면라이더   ,    가면라이더   ,    가면라이더   ,2016,3
9041,imustgo!,리얼걸프로젝트,여,,,,2016,3
9042,으르렁(루키조),리얼걸프로젝트,여,서지음   ,"    Jordan Kyle    ,    John Major    ,    Jarah Lafayette Gibson    ,    신혁    ,    DK   ",    마스터키   ,2016,3
9043,두번째고백(데뷔조),리얼걸프로젝트,여,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    이민혁    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",    서용배 (TENTEN)   ,2016,3
9044,wannabeyourstar(하서&재인&예은),리얼걸프로젝트,여,"오브로스    ,    하서   ","    마스터키    ,    오브로스   ","    마스터키    ,    오브로스   ",2016,3
9045,꿈을dream,리얼걸프로젝트,여,,,,2016,3
9046,oneforall,리얼걸프로젝트,여,,,,2016,3
9047,메모리즈(수지&지원),리얼걸프로젝트,여,,,,2016,3
9048,입술에입술(lip2lip),나인뮤지스 A,여,정창욱   ,    정창욱   ,    정창욱   ,2016,3
9049,쉿!(shh!),나인뮤지스 A,여,e.one   ,    e.one   ,    e.one   ,2016,3
9050,monster,나인뮤지스 A,여,"어벤전승    ,    손혜성   ",    어벤전승   ,    어벤전승   ,2016,3
9051,baam,모모랜드,여,"신사동 호랭이    ,    범이    ,    낭이   ","    신사동 호랭이    ,    범이    ,    낭이   ",    신사동 호랭이   ,2017,3
9052,베리베리,모모랜드,여,PINKMOON (핑크문)   ,    PINKMOON (핑크문)   ,    PINKMOON (핑크문)   ,2017,3
9053,빙고게임,모모랜드,여,MONSTER FACTORY   ,    STAINBOYS   ,    STAINBOYS   ,2017,3
9054,onlyoneyou,모모랜드,여,MONSTER FACTORY   ,    MONSTER FACTORY   ,    MONSTER FACTORY   ,2017,3
9055,안아줘,모모랜드,여,"감동is    ,    굿초이스   ","    서재하    ,    김영성   ","    서재하    ,    김영성   ",2017,3
9056,뿜뿜,모모랜드,여,"신사동 호랭이    ,    범이    ,    낭이   ","    신사동 호랭이    ,    범이    ,    낭이   ",    신사동 호랭이   ,2017,3
9057,궁금해,모모랜드,여,"MONSTER FACTORY    ,    ATM   ",    MONSTER FACTORY   ,    MONSTER FACTORY   ,2017,3
9058,samesame,모모랜드,여,PINKMOON (핑크문)   ,    PINKMOON (핑크문)   ,    PINKMOON (핑크문)   ,2017,3
9059,fly,모모랜드,여,"BEVERLY KIDZ    ,    윤석   ","    BEVERLY KIDZ    ,    윤석   ",    BEVERLY KIDZ   ,2017,3
9060,꼼짝마,모모랜드,여,"이단옆차기    ,    진리 (Full8loom)   ","    이단옆차기    ,    WiiKEED    ,    진리 (Full8loom)    ,    영광의 얼굴들 (Full8loom)   ","    WiiKEED    ,    영광의 얼굴들 (Full8loom)   ",2017,3
9061,좋아,모모랜드,여,"원택 (1Take)    ,    텐조와 타스코   ","    텐조와 타스코    ,    원택 (1Take)    ,    Fixman   ",    Fixman   ,2017,3
9062,"너,어느별에서왔니",모모랜드,여,"이단옆차기    ,    진리 (Full8loom)    ,    김수정   ",    양갱   ,    양갱   ,2017,3
9063,오르골,모모랜드,여,"JQ    ,    배성현    ,    진리 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    이단옆차기    ,    진리 (Full8loom)    ,    Jake K (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    Jake K (Full8loom)   ",2017,3
9064,어마어마해,모모랜드,여,"이단옆차기    ,    텐조와 타스코    ,    Long Candy   ","    텐조와 타스코    ,    Long Candy    ,    The Cannels   ",    텐조와 타스코   ,2017,3
9065,welcometomomoland,모모랜드,여,"이단옆차기    ,    융희   ","    Jake K (Full8loom)    ,    Andreas Oberg    ,    Skylar Mones   ",    Jake K (Full8loom)   ,2017,3
9066,짠쿵쾅,모모랜드,여,"이단옆차기    ,    텐조와 타스코   ","    텐조와 타스코    ,    SEION   ",    텐조와 타스코   ,2017,3
9067,상사병,모모랜드,여,"이단옆차기    ,    양갱   ","    이단옆차기    ,    양갱    ,    Jake K (Full8loom)   ","    양갱    ,    Jake K (Full8loom)   ",2017,3
9068,어기여차,모모랜드,여,"이단옆차기    ,    양갱    ,    우태운   ","    이단옆차기    ,    양갱    ,    우태운   ",    영광의 얼굴들 (Full8loom)   ,2017,3
9069,celebrate,하이라이트,남,용준형   ,    Good Life   ,    Good Life   ,2017,3
9070,어쩔수없지뭐,하이라이트,남,Good Life   ,    Good Life   ,    Good Life   ,2017,3
9071,takeonme,하이라이트,남,용준형   ,    Good Life   ,    김태주   ,2017,3
9072,whoami,하이라이트,남,용준형   ,    Good Life   ,    김태주   ,2017,3
9073,lovelikethis,하이라이트,남,"이기광    ,    김태성    ,    주찬양 (티맥스)    ,    용준형   ","    이기광    ,    김태성    ,    주찬양 (티맥스)    ,    Secret Weapon   ",    Secret Weapon   ,2017,3
9074,callingyou,하이라이트,남,Good Life   ,    Good Life   ,    Good Life   ,2017,3
9075,sleeptight,하이라이트,남,용준형   ,    Good Life   ,    Good Life   ,2017,3
9076,얼굴찌푸리지말아요,하이라이트,남,Good Life   ,    Good Life   ,    Good Life   ,2017,3
9077,아름답다,하이라이트,남,Good Life   ,    Good Life   ,    Good Life   ,2017,3
9078,시작,하이라이트,남,"양요섭    ,    Gyuberlake    ,    용준형   ","    양요섭    ,    Gyuberlake   ","    양요섭    ,    Gyuberlake   ",2017,3
9079,위험해,하이라이트,남,"이기광    ,    권필립    ,    용준형   ","    이기광    ,    권필립   ","    이기광    ,    권필립   ",2017,3
9080,canyoufeelit?,하이라이트,남,용준형   ,    Good Life   ,    Good Life   ,2017,3
9081,봄바람,하이라이트,남,"김영아    ,    용준형   ",    강현민   ,    Good Life   ,2017,3
9082,알다가도모르겠어,허니스트,남,"최한솔    ,    김철민   ","    최한솔    ,    김철민   ",    최한솔   ,2017,3
9083,1도기억이안나,허니스트,남,"김환    ,    김창락    ,    정진욱   ","    김환    ,    김창락    ,    정진욱   ","    김환    ,    정진욱   ",2017,3
9084,연애하고싶은데요,허니스트,남,김철민   ,    김철민   ,    신승익   ,2017,3
9085,tiktok,허니스트,남,"정진욱    ,    김환    ,    김철민   ","    정진욱    ,    김환   ","    정진욱    ,    김환   ",2017,3
9086,feelsogood,허니스트,남,김환   ,    김환   ,"    김환    ,    정진욱   ",2017,3
9087,반하겠어,허니스트,남,"김철민    ,    신승익    ,    Denis Seo   ","    김철민    ,    신승익    ,    Denis Seo   ","    신승익    ,    Denis Seo   ",2017,3
9088,mygirl,허니스트,남,"서동성    ,    박현우    ,    정진욱   ","    박현우    ,    정진욱   ","    박현우    ,    정진욱   ",2017,3
9089,감정,허니스트,남,김철민   ,    김철민   ,    정진욱   ,2017,3
9090,선인장(cactus),에이스,남,낯선   ,"    E J Show    ,    빅톤   ",    E J Show   ,2017,3
9091,callin`,에이스,남,낯선   ,"    MAD FRESH    ,    빅톤   ",    MAD FRESH   ,2017,3
9092,blackandblue,에이스,남,지예원 (Joombas)   ,"    신혁    ,    MooF    ,    JJ Evans    ,    Ashley Alisha(Joombas)   ",    MooF   ,2017,3
9093,takemehigher,에이스,남,"GR8MOON    ,    와우   ","    신혁    ,    Mrey    ,    Jeff Lewis    ,    Jordan Kyle   ","    신혁    ,    Mrey    ,    Jordan Kyle   ",2017,3
9094,dessert,에이스,남,"GR8MOON    ,    낯선   ",    LEEZ   ,    LEEZ   ,2017,3
9095,5tar(incompletion),에이스,남,"낯선    ,    준    ,    동훈   ","    GR8MOON    ,    거루    ,    이재연    ,    TAEMIN   ","    낯선    ,    거루   ",2017,3
9096,feellikethis,이엑스피에디션,남,"Michael Cortes    ,    김보라   ","    Ben Hostetler    ,    Michael Cortes   ",    Ben Hostetler   ,2017,3
9097,가라와라(gadawada),이엑스피에디션,남,"Ben Hostetler    ,    김보라    ,    프랭키 (Frankie)    ,    헌터 (Hunter)    ,    Tarion Taylor-Anderson   ","    Ben Hostetler    ,    프랭키 (Frankie)    ,    헌터 (Hunter)    ,    Tarion Taylor-Anderson    ,    David A. Wallace   ",    Ben Hostetler   ,2017,3
9098,stress,이엑스피에디션,남,"김보라    ,    헌터 (Hunter)    ,    프랭키 (Frankie)    ,    코키 (Koki)    ,    Ben Hostetler   ","    Ben Hostetler    ,    헌터 (Hunter)    ,    프랭키 (Frankie)    ,    코키 (Koki)   ",    Ben Hostetler   ,2017,3
9099,켜줘(light),워너원,남,iHwak   ,"    iHwak    ,    Royal Dive   ",    Royal Dive   ,2017,3
9100,약속해요(i.p.u.),워너원,남,별들의 전쟁   ,"    별들의 전쟁    ,    아테나    ,    로빈   ",    로빈   ,2017,3
9101,gold,워너원,남,"ASSBRASS    ,    키겐    ,    ESBEE    ,    JQ    ,    현지원   ","    ASSBRASS    ,    키겐    ,    ESBEE   ","    ASSBRASS    ,    키겐    ,    ESBEE   ",2017,3
9102,boomerang(부메랑),워너원,남,"로이도    ,    Wonderkid    ,    BreadBeat (TENTEN)    ,    Shaun Kim   ","    Wonderkid    ,    BreadBeat (TENTEN)    ,    로이도    ,    Shaun Kim   ","    Shaun Kim    ,    Wonderkid    ,    BreadBeat (TENTEN)   ",2017,3
9103,weare,워너원,남,"TIME    ,    MACHINE    ,    GRVVITY   ","    GRVVITY    ,    TIME    ,    MACHINE   ","    GRVVITY    ,    TIME    ,    MACHINE   ",2017,3
9104,보여,워너원,남,"정호현 (e.one)    ,    Kevin Dae   ",    정호현 (e.one)   ,    정호현 (e.one)   ,2017,3
9105,너의이름을,워너원,남,"달리    ,    신쿵   ","    신쿵    ,    BreadBeat (TENTEN)    ,    송호진    ,    Wonderkid   ","    신쿵    ,    BreadBeat (TENTEN)    ,    송호진    ,    Wonderkid   ",2017,3
9106,nothingwithoutyou(intro.),워너원,남,"텐조    ,    타스코   ","    텐조    ,    타스코   ","    텐조    ,    타스코   ",2017,3
9107,beautiful,워너원,남,"텐조    ,    키비   ","    텐조    ,    우직   ",    우직   ,2017,3
9108,갖고싶어,워너원,남,"정호현 (e.one)    ,    Party in My Pool   ",    정호현 (e.one)   ,    정호현 (e.one)   ,2017,3
9109,twilight,워너원,남,"김원    ,    미친손가락   ","    김원    ,    미친손가락   ","    김원    ,    미친손가락   ",2017,3
9110,wannabe(mybaby),워너원,남,"원택 (1Take)    ,    탁 (TAK)   ","    원택 (1Take)    ,    탁 (TAK)   ","    원택 (1Take)    ,    탁 (TAK)   ",2017,3
9111,에너제틱(energetic),워너원,남,"후이 (펜타곤)    ,    우석 (펜타곤)   ","    Flow Blow    ,    후이 (펜타곤)   ",    Flow Blow   ,2017,3
9112,활활(burnitup),워너원,남,"민연재    ,    LIØN   ","    Diggy    ,    LIØN    ,    GRVVITY   ","    GRVVITY    ,    Diggy   ",2017,3
9113,tobeone(intro.),워너원,남,별들의 전쟁   ,"    별들의 전쟁    ,    아테나   ",    별들의 전쟁   ,2017,3
9114,andi,뉴이스트 W,남,"텐조    ,    키비   ","    텐조    ,    LOOGONE   ",    LOOGONE   ,2017,3
9115,signal,뉴이스트 W,남,"백호 (뉴이스트)    ,    JR (뉴이스트)    ,    BUMZU   ","    BUMZU    ,    백호 (뉴이스트)    ,    Royal Dive   ",    Royal Dive   ,2017,3
9116,dejavu,뉴이스트 W,남,"백호 (뉴이스트)    ,    JR (뉴이스트)    ,    BUMZU   ","    BUMZU    ,    백호 (뉴이스트)   ","    BUMZU    ,    Anchor @PRISM FILTER   ",2017,3
