,title,artist,gender,lyricist,composer,arranger,debut_year,generation
5757,pushpush(푸시푸시),씨스타,여,용감한 형제   ,    용감한 형제   ,    용감한 형제   ,2010,2
5758,매직드래그(magicdrag),씨스타,여,"용감한 형제    ,    마부스 (Maboos)    ,    강정훈   ","    용감한 형제    ,    강정훈   ",    강정훈   ,2010,2
5759,tonight,오렌지캬라멜,여,"오창훈    ,    지훈    ,    구지안   ","    이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ",2010,2
5760,나처럼해봐요,오렌지캬라멜,여,"이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2010,2
5761,강남거리,오렌지캬라멜,여,,,,2010,2
5762,아빙아빙(abingabing),오렌지캬라멜,여,"이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ","    이기 (오레오)    ,    용배 (RBW)   ",2010,2
5763,까탈레나(catallena),오렌지캬라멜,여,"이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2010,2
5764,sosorry,오렌지캬라멜,여,"이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2010,2
5765,미친듯이울었어,오렌지캬라멜,여,"김태현    ,    E.G   ",    김태현   ,    김태현   ,2010,2
5766,안아줘요(hugsong),오렌지캬라멜,여,"권정열    ,    윤철종   ","    권정열    ,    윤철종   ",    오승은   ,2010,2
5767,흰눈사이로하이힐타고,오렌지캬라멜,여,,,,2010,2
5768,lipstickremix(djhanmin),오렌지캬라멜,여,,,,2010,2
5769,bubblebath,오렌지캬라멜,여,김이나   ,    East4A   ,    East4A   ,2010,2
5770,밀크쉐이크,오렌지캬라멜,여,Team M49   ,"    Daishi Dance    ,    Blacc Hole    ,    DJ R2   ","    Daishi Dance    ,    Blacc Hole    ,    DJ R2   ",2010,2
5771,립스틱(lipstick),오렌지캬라멜,여,"이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ","    이기 (오레오)    ,    서용배 (TENTEN)   ",2010,2
5772,아잉♡,오렌지캬라멜,여,휘성 (Realslow)   ,    조영수   ,    조영수   ,2010,2
5773,아직...,오렌지캬라멜,여,레이나 (Raina)   ,"    장재민    ,    유현상    ,    박세현   ","    장재민    ,    유현상    ,    박세현   ",2010,2
5774,superwoman,오렌지캬라멜,여,유치연   ,    유치연   ,"    DJ PLO    ,    한호철   ",2010,2
5775,onelove,오렌지캬라멜,여,"전군    ,    라도   ","    전군    ,    라도   ",    라도   ,2010,2
5776,클라라의꿈,오렌지캬라멜,여,정윤화   ,    박상헌   ,    박상헌   ,2010,2
5777,눈을감아,오렌지캬라멜,여,"박상헌    ,    이예라   ",    박상헌   ,    박상헌   ,2010,2
5778,사랑을미룰순없나요,오렌지캬라멜,여,오성훈   ,    박덕상   ,    박덕상   ,2010,2
5779,funnyhunny,오렌지캬라멜,여,안영민   ,    조영수   ,    김태현   ,2010,2
5780,어떤가요,오렌지캬라멜,여,,,,2010,2
5781,샹하이로맨스(上海之戀),오렌지캬라멜,여,희철 (HEECHUL)   ,    조영수   ,    조영수   ,2010,2
5782,방콕시티(bangkokcity),오렌지캬라멜,여,,,,2010,2
5783,아직…,오렌지캬라멜,여,,,,2010,2
5784,이곳에서서,오렌지캬라멜,여,,,,2010,2
5785,마법소녀(魔法少女),오렌지캬라멜,여,휘성 (Realslow)   ,    조영수   ,    조영수   ,2010,2
5786,한걸음,미쓰에이,여,"Yorkie    ,    성현빈   ","    임광욱    ,    Ryan Kim    ,    Mistazo    ,    Kara Tenae    ,    정다우리    ,    Chase   ","    임광욱    ,    Ryan Kim    ,    Mistazo    ,    Kara Tenae    ,    정다우리    ,    Chase   ",2010,2
5787,다른남자말고너,미쓰에이,여,"블랙아이드 필승    ,    Sam Lewis   ",    블랙아이드 필승   ,    블랙아이드 필승   ,2010,2
5788,lovesong,미쓰에이,여,Daniel Kim   ,"    Daniel Kim    ,    Mayu Wakisaka   ",    Daniel Kim   ,2010,2
5789,녹아,미쓰에이,여,Daniel Kim   ,"    Nermin Harambasic    ,    David Siegel    ,    Jesse Saint John    ,    Courtney Woolsey    ,    Jin Suk Choi   ",    Jin Suk Choi   ,2010,2
5790,icaughtya,미쓰에이,여,수지 (SUZY)   ,"    Hanif Hitmanic Sabzevari    ,    Henrik Janson    ,    Emelie Fjallstrom   ",    Hanif Hitmanic Sabzevari   ,2010,2
5791,stuck,미쓰에이,여,민   ,"    소피야 (Sophiya)    ,    Erik Lidbom   ",    Erik Lidbom   ,2010,2
5792,놀러와,미쓰에이,여,Tiger Gold   ,    Tiger Gold   ,    Eniac   ,2010,2
5793,hush,미쓰에이,여,"이트라이브    ,    민연재   ",    이트라이브   ,"    이트라이브    ,    김동휘    ,    Sound Sound   ",2010,2
5794,loveisu,미쓰에이,여,"흑태    ,    박우상   ","    흑태    ,    박우상   ",    박우상   ,2010,2
5795,spotlight,미쓰에이,여,"Tommy Park    ,    주효   ","    Tommy Park    ,    주효   ","    Tommy Park    ,    주효   ",2010,2
5796,hide&sick,미쓰에이,여,이우민 `collapsedone`   ,    이우민 `collapsedone`   ,    이우민 `collapsedone`   ,2010,2
5797,(mama)i`mgood,미쓰에이,여,Team One Sound   ,    Team One Sound   ,    Team One Sound   ,2010,2
5798,likeu,미쓰에이,여,"박혜수    ,    NODAY   ",    NODAY   ,    NODAY   ,2010,2
5799,touch,미쓰에이,여,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2010,2
5800,overu,미쓰에이,여,"김은수    ,    Billion Dollar Baby    ,    Ursula Yancy   ","    Heyerdahl    ,    Jan `Janski` Lindvaag for Deepfrost    ,    Billion Dollar Baby    ,    Ursula Yancy    ,    NODAY    ,    Marlon Cole    ,    Mel & Mus   ","    Heyerdahl    ,    Jan `Janski` Lindvaag for Deepfrost    ,    Billion Dollar Baby    ,    Ursula Yancy    ,    NODAY    ,    Marlon Cole    ,    Mel & Mus   ",2010,2
5801,time′sup,미쓰에이,여,Rphabet   ,    Rphabet   ,    Rphabet   ,2010,2
5802,ifiwereaboy,미쓰에이,여,김은수   ,"    Jonathan Ian Green    ,    Mads Louis Hauge    ,    Phil Thornalley   ","    Jonathan Ian Green    ,    Mads Louis Hauge    ,    Phil Thornalley   ",2010,2
5803,남자없이잘살아,미쓰에이,여,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2010,2
5804,mastyle,미쓰에이,여,디즈   ,    디즈   ,    디즈   ,2010,2
5805,madness,미쓰에이,여,김이나   ,    East4A   ,    East4A   ,2010,2
5806,time`sup,미쓰에이,여,Rphabet   ,    Rphabet   ,    Rphabet   ,2010,2
5807,lips,미쓰에이,여,Billion Dollar Baby   ,"    Alexander Palmer    ,    Redd Stylez    ,    Nikki Flores    ,    Billion Dollar Baby   ",    FUEGO   ,2010,2
5808,rocknrule,미쓰에이,여,NODAY   ,"    NODAY    ,    박지호   ","    NODAY    ,    박지호   ",2010,2
5809,nomercy,미쓰에이,여,홍지상   ,    홍지상   ,    홍지상   ,2010,2
5810,하나부터열까지,미쓰에이,여,"KUPA    ,    라도   ",    라도   ,    Tommy Park   ,2010,2
5811,good-byebaby,미쓰에이,여,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2010,2
5812,helpme,미쓰에이,여,홍지상   ,    홍지상   ,    홍지상   ,2010,2
5813,breakit,미쓰에이,여,슈퍼창따이   ,    Tommy Park   ,"    슈퍼창따이    ,    Tommy Park   ",2010,2
5814,mr.johnny,미쓰에이,여,"김은수    ,    Tommy Park   ",    Tommy Park   ,    Tommy Park   ,2010,2
5815,그음악을틀어줘요dj,미쓰에이,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2010,2
5816,stepup,미쓰에이,여,홍지상   ,    홍지상   ,    홍지상   ,2010,2
5817,breathe,미쓰에이,여,박진영   ,    박진영   ,"    박진영    ,    심은지    ,    홍지상    ,    조종수   ",2010,2
5818,멍하니,미쓰에이,여,김희영   ,    심은지   ,    심은지   ,2010,2
5819,다시사랑,미쓰에이,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2010,2
5820,badgirlgoodgirl,미쓰에이,여,박진영   ,    박진영   ,"    박진영    ,    홍지상   ",2010,2
5821,딱마주쳐,미쓰에이,여,슈퍼창따이   ,    슈퍼창따이   ,    슈퍼창따이   ,2010,2
5822,날아올라,미쓰에이,여,,,,2010,2
5823,i`llbeyours,걸스데이,여,"Mafly    ,    오유원    ,    유라 (걸스데이)   ","    Ryan S. Jhun    ,    Emile Ghantous    ,    Denzil Remedios    ,    Keith Hetrick    ,    K NITA    ,    Alicia Stamkos   ","    Denzil Remedios    ,    Ryan S. Jhun   ",2010,2
5824,thirsty,걸스데이,여,"서지음    ,    유라 (걸스데이)   ","    LDN Noise    ,    Alice Sophie Penrose    ,    Carolyn Jordan    ,    Ryan S. Jhun    ,    조미쉘   ","    LDN Noise    ,    Alice Sophie Penrose    ,    Carolyn Jordan    ,    Ryan S. Jhun    ,    조미쉘   ",2010,2
5825,loveagain,걸스데이,여,정윤   ,    신혁   ,    신혁   ,2010,2
5826,kumbaya(comebyhere)(소진solo),걸스데이,여,"소진 (걸스데이)    ,    조미쉘   ","    Daniel Durn    ,    Sebastian Owens    ,    Marcus Elkjer    ,    Natalie Major    ,    조미쉘    ,    Ryan S. Jhun   ","    Denzil Remedios    ,    Ryan S. Jhun   ",2010,2
5827,truth(minahsolo),걸스데이,여,"민아 (걸스데이)    ,    Mafly   ","    Ryan S. Jhun    ,    David Quinones    ,    Bert Elliot    ,    Jaden Michaels   ","    Ryan S. Jhun    ,    David Quinones    ,    Bert Elliot    ,    Jaden Michaels   ",2010,2
5828,don`tbeshy,걸스데이,여,"소진 (걸스데이)    ,    Mafly   ","    Courtney Jenae    ,    Wondrboy    ,    999    ,    Chek Parren   ","    999    ,    Chek Parren   ",2010,2
5829,beautifulworld,걸스데이,여,,,,2010,2
5830,withme,걸스데이,여,"이단옆차기    ,    Long Candy   ","    이단옆차기    ,    Homeboy    ,    Long Candy   ",    영광의 얼굴들 (Full8loom)   ,2010,2
5831,링마벨(ringmybell),걸스데이,여,"Long Candy    ,    the channels    ,    우태운   ","    Homeboy    ,    라디오갤럭시    ,    Long Candy   ","    라디오갤럭시    ,    Eastwest   ",2010,2
5832,마카롱,걸스데이,여,"이단옆차기    ,    Long Candy   ","    이단옆차기    ,    Long Candy    ,    영광의 얼굴들 (Full8loom)   ","    영광의 얼굴들 (Full8loom)    ,    진리 (Full8loom)   ",2010,2
5833,comeslowly,걸스데이,여,"SEION    ,    박장근    ,    David Kim   ","    SEION    ,    Long Candy   ",    SEION   ,2010,2
5834,topgirl,걸스데이,여,"남기상    ,    Daniel R.    ,    강전명   ","    남기상    ,    권선익    ,    정택준    ,    박기현   ","    정택준    ,    정규성    ,    박기현   ",2010,2
5835,darling,걸스데이,여,이단옆차기   ,    이단옆차기   ,    이단옆차기   ,2010,2
5836,휘파람,걸스데이,여,이단옆차기   ,"    이단옆차기    ,    라디오갤럭시   ","    라디오갤럭시    ,    텐조와 타스코   ",2010,2
5837,lookatme,걸스데이,여,"이단옆차기    ,    David Kim   ","    이단옆차기    ,    텐조와 타스코   ",    텐조와 타스코   ,2010,2
5838,something,걸스데이,여,이단옆차기   ,    이단옆차기   ,    이단옆차기   ,2010,2
5839,timing,걸스데이,여,이단옆차기   ,"    이단옆차기    ,    라디오갤럭시   ",    라디오갤럭시   ,2010,2
5840,보고싶어,걸스데이,여,"이단옆차기    ,    SEION    ,    David Kim   ","    이단옆차기    ,    SEION   ",    SEION   ,2010,2
5841,showyou,걸스데이,여,"이단옆차기    ,    David Kim   ","    이단옆차기    ,    텐조와 타스코   ",    텐조와 타스코   ,2010,2
5842,hellobubble,걸스데이,여,"이단옆차기    ,    텐조와 타스코   ","    이단옆차기    ,    David Kim   ",    텐조와 타스코   ,2010,2
5843,idon`tmind,걸스데이,여,,,,2010,2
5844,whiteday,걸스데이,여,,,,2010,2
5845,summerparty(intro)(feat.davidkim),걸스데이,여,,,,2010,2
5846,g.d.pintro,걸스데이,여,,,,2010,2
5847,let`sgo,걸스데이,여,"코스믹 사운드    ,    소진 (걸스데이)   ","    코스믹 사운드    ,    소진 (걸스데이)   ",    코스믹 사운드   ,2010,2
5848,말해줘요,걸스데이,여,"KUPA    ,    북극곰   ","    KUPA    ,    북극곰   ","    KUPA    ,    북극곰   ",2010,2
5849,girl`sdayworld(intro),걸스데이,여,"소진 (걸스데이)    ,    권선익    ,    DAX   ","    소진 (걸스데이)    ,    코스믹 사운드    ,    남기상   ",    코스믹 사운드   ,2010,2
5850,easygo.,걸스데이,여,한상원   ,"    한상원    ,    윤영민   ","    한상원    ,    윤영민   ",2010,2
5851,그녀를믿지마,걸스데이,여,"영광의 얼굴들 (Full8loom)    ,    시나에   ","    영광의 얼굴들 (Full8loom)    ,    GENTLEMAN   ",    영광의 얼굴들 (Full8loom)   ,2010,2
5852,어쩜좋아,걸스데이,여,에바   ,    소울진   ,    소울진   ,2010,2
5853,반짝반짝,걸스데이,여,남기상   ,"    남기상    ,    강전명    ,    박건호   ",    남기상   ,2010,2
5854,한번만안아줘,걸스데이,여,남기상   ,"    남기상    ,    강전명   ",    남기상   ,2010,2
5855,oh!mygod!,걸스데이,여,"강지원    ,    김기범   ","    강지원    ,    김기범   ",    강지원   ,2010,2
5856,나를잊지마요,걸스데이,여,남기상   ,    남기상   ,"    권선익    ,    DAX   ",2010,2
5857,여자대통령(mr),걸스데이,여,,,,2010,2
5858,기대해(mr),걸스데이,여,,,,2010,2
5859,bluerain2012,걸스데이,여,,,,2010,2
5860,넝쿨송,걸스데이,여,indi K   ,"    indi K    ,    최영호 (핸섬피플)   ",    최영호 (핸섬피플)   ,2010,2
5861,사랑엔조건이없습니다(법무부`good-bye학교폭력`캠페인송),걸스데이,여,,,,2010,2
5862,oh!mygod,걸스데이,여,"강지원    ,    김기범   ","    강지원    ,    김기범   ",    강지원   ,2010,2
5863,둘이서,걸스데이,여,"노는어린이    ,    황금두현   ","    노는어린이    ,    황금두현   ","    노는어린이    ,    황금두현   ",2010,2
5864,"너,한눈팔지마!",걸스데이,여,"남기상    ,    강전명   ",    남기상   ,    남기상   ,2010,2
5865,텔레파시,걸스데이,여,소진 (걸스데이)   ,    소진 (걸스데이)   ,    최태준   ,2010,2
5866,bumbumbum(feat.송호범of원투),걸스데이,여,"이상백    ,    김창락   ",    곽태훈   ,    곽태훈   ,2010,2
5867,너의마음을내게준다면,걸스데이,여,최연제   ,    Joey Carbone   ,    마스터제이   ,2010,2
5868,honeyhoney,걸스데이,여,,,,2010,2
5869,범범범(bumbumbum),걸스데이,여,,,,2010,2
5870,영러브(younglove),걸스데이,여,전해성   ,    전해성   ,    PJ   ,2010,2
5871,큐피트,걸스데이,여,,,,2010,2
5872,잘해줘봐야,걸스데이,여,,,,2010,2
5873,나어때,걸스데이,여,신인수   ,    황성진   ,    서의성   ,2010,2
5874,갸우뚱,걸스데이,여,"Ashtray    ,    윤여훈    ,    임은진   ","    Ashtray    ,    윤여훈    ,    임은진   ","    Ashtray    ,    윤여훈    ,    임은진   ",2010,2
5875,shuppyshuppy,걸스데이,여,,,,2010,2
5876,control,걸스데이,여,배진렬 (JR Groove)   ,"    배진렬 (JR Groove)    ,    최지영   ",    배진렬 (JR Groove)   ,2010,2
5877,러브시티(lovecity),나인뮤지스,여,"경리 (나인뮤지스)    ,    소진 (나인뮤지스)    ,    Maria Marcus    ,    Rohan Heath   ","    Maria Marcus    ,    Rohan Heath   ",    e.one   ,2010,2
5878,기억해,나인뮤지스,여,"아론    ,    김수정   ","    아론    ,    HILO (Isaac Han)    ,    Klozer   ","    아론    ,    HILO (Isaac Han)    ,    Klozer   ",2010,2
5879,페스츄리,나인뮤지스,여,"정재엽    ,    안녕하신가영    ,    어벤전승   ","    정재엽    ,    안녕하신가영    ,    어벤전승   ","    정재엽    ,    어벤전승   ",2010,2
5880,둘이서,나인뮤지스,여,정창욱   ,    정창욱   ,    정창욱   ,2010,2
5881,hateme,나인뮤지스,여,"e.one    ,    Jay Choi   ",    e.one   ,"    e.one    ,    Jay Choi   ",2010,2
5882,잠은안오고배는고프고,나인뮤지스,여,용감한 형제   ,"    용감한 형제    ,    코끼리왕국   ","    용감한 형제    ,    코끼리왕국    ,    이정민   ",2010,2
5883,몰래(secret),나인뮤지스,여,"정창욱    ,    이유애린   ",    정창욱   ,    정창욱   ,2010,2
5884,쿵치딱치(koongchitdakchit),나인뮤지스,여,"김유석    ,    추대관 (MonoTree)   ","    김유석    ,    추대관 (MonoTree)   ","    김유석    ,    추대관 (MonoTree)   ",2010,2
5885,to.mine,나인뮤지스,여,나인뮤지스   ,    e.one   ,    e.one   ,2010,2
5886,다쳐(hurtlocker),나인뮤지스,여,"e.one    ,    Urban Cllasik   ","    Erik Lidbom    ,    Anne Judith Wik    ,    Herbie Crichlow   ",    e.one   ,2010,2
5887,너란애,나인뮤지스,여,"e.one    ,    이유애린   ",    e.one   ,    e.one   ,2010,2
5888,팬시(fancy),나인뮤지스,여,정창욱   ,    정창욱   ,    정창욱   ,2010,2
5889,yesorno,나인뮤지스,여,"BOYTOY    ,    를(LEL)    ,    이유애린   ","    BOYTOY    ,    를(LEL)   ","    BOYTOY    ,    를(LEL)   ",2010,2
5890,드라마(drama),나인뮤지스,여,정창욱   ,    정창욱   ,    정창욱   ,2010,2
5891,pilotepisode,나인뮤지스,여,정창욱   ,    정창욱   ,    정창욱   ,2010,2
5892,초이스(choice),나인뮤지스,여,"노는어린이    ,    Mafly    ,    소현   ","    노는어린이    ,    심만주   ",    노는어린이   ,2010,2
5893,주르륵,나인뮤지스,여,,,,2010,2
5894,9월17일,나인뮤지스,여,"e.one    ,    Urban Cllasik   ",    e.one   ,    e.one   ,2010,2
5895,글루(glue),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수    ,    고남수   ","    고남수    ,    홍승현   ",2010,2
5896,건(gun),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5897,세치혀(rumor),나인뮤지스,여,송수윤   ,    황현 (MonoTree)   ,"    황현 (MonoTree)    ,    홍승현   ",2010,2
5898,afewgoodman,나인뮤지스,여,송수윤   ,"    고남수    ,    한재호    ,    김승수   ","    고남수    ,    홍승현   ",2010,2
5899,lastscene,나인뮤지스,여,"송수윤    ,    신아녜스   ","    추대관 (MonoTree)    ,    한재호    ,    김승수   ","    추대관 (MonoTree)    ,    홍승현   ",2010,2
5900,천생여자(天生女子),나인뮤지스,여,송수윤   ,"    안준성    ,    한재호    ,    김승수   ","    안준성    ,    홍승현   ",2010,2
5901,미스에이전트,나인뮤지스,여,정영은   ,"    김태현    ,    이유진   ",    김태현   ,2010,2
5902,time`sup,나인뮤지스,여,"G-High (MonoTree)    ,    이주형 (MonoTree)   ","    G-High (MonoTree)    ,    이주형 (MonoTree)   ","    G-High (MonoTree)    ,    이주형 (MonoTree)    ,    홍승현   ",2010,2
5903,몰라몰라,나인뮤지스,여,"라이머    ,    시진   ","    마스터키    ,    라이머   ",    마스터키   ,2010,2
5904,핑,나인뮤지스,여,"정창욱    ,    함승효   ","    정창욱    ,    함승효   ","    정창욱    ,    함승효   ",2010,2
5905,아님말구,나인뮤지스,여,홍지유   ,    이창현   ,    이창현   ,2010,2
5906,와일드(wild),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5907,action,나인뮤지스,여,송수윤   ,    이주형 (MonoTree)   ,    이주형 (MonoTree)   ,2010,2
5908,휴지조각,나인뮤지스,여,송수윤   ,    서재하   ,    서재하   ,2010,2
5909,사는사람,나인뮤지스,여,송수윤   ,"    한재호    ,    김승수    ,    안준성   ","    한재호    ,    김승수    ,    안준성    ,    홍승현   ",2010,2
5910,돌스(dolls),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5911,쳐다만봐,나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5912,ineedyourlove,나인뮤지스,여,,,,2010,2
5913,getup,나인뮤지스,여,,,,2010,2
5914,넌뭐니(whoru),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5915,티켓(ticket),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5916,뉴스(news),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5917,휘가로(figaro),나인뮤지스,여,송수윤   ,"    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2010,2
5918,shootingstar,나인뮤지스,여,,,,2010,2
5919,ladies,나인뮤지스,여,,,,2010,2
5920,noplayboy,나인뮤지스,여,박진영   ,"    박진영    ,    RAINSTONE   ","    RAINSTONE    ,    J.Y.PARKTHEASIANSOUL   ",2010,2
5921,giveme,나인뮤지스,여,오준성   ,    오준성   ,    오준성   ,2010,2
5922,블랙바운스,지피베이직,여,NOP.K   ,    Stoner   ,    Stoner   ,2010,2
5923,삐까뻔쩍,지피베이직,여,"Airship    ,    NOP.K   ","    Cat.p    ,    Airship   ",    Cat.p   ,2010,2
5924,edge타,지피베이직,여,김신일   ,    김신일   ,"    최정수    ,    김신일   ",2010,2
5925,시청앞캐롤,지피베이직,여,소울맨   ,    소울맨   ,    소울맨   ,2010,2
5926,v,지피베이직,여,,,,2010,2
5927,jellypop,지피베이직,여,,,,2010,2
5928,i`llbethere(부제:j에게),지피베이직,여,,,,2010,2
5929,game,지피베이직,여,,,,2010,2
5930,lalala,지피베이직,여,,,,2010,2
5931,소리(예예예),브이엔티,여,Midas-T   ,    Midas-T   ,    김우진   ,2010,2
5932,myboo,브이엔티,여,세이   ,    세이   ,    세이   ,2010,2
5933,happynewyear,디헤븐,여,"황성진    ,    이은지   ",    Chris K   ,    Chris K   ,2011,2
5934,그래도너였어,디헤븐,여,"황성진    ,    윤혜주   ",    Chris K   ,    Chris K   ,2011,2
5935,사랑의주문을걸어요,디헤븐,여,아메리카노 (Americano)   ,    필승불패   ,    필승불패   ,2011,2
5936,울더라도웃더라도,디헤븐,여,"황성진    ,    이현정   ",    Chris K   ,    Chris K   ,2011,2
5937,fallinginlove(feat.션리),디헤븐,여,"황성진    ,    이현정    ,    션리   ",    Chris K   ,    Chris K   ,2011,2
5938,눈물이흐른다,디헤븐,여,김수빈   ,    김수빈   ,    김수빈   ,2011,2
5939,잠깐..,디헤븐,여,"황성진    ,    이현정   ","    Chris K    ,    영구   ","    Chris K    ,    영구   ",2011,2
5940,니가미워눈물이흐르네(feat.션리),디헤븐,여,필승불패   ,    강택규   ,    필승불패   ,2011,2
5941,사랑해요,디헤븐,여,"김수빈    ,    김진훈   ","    김수빈    ,    김진훈   ","    김수빈    ,    김진훈   ",2011,2
5942,줄께(feat.taga),디헤븐,여,,,,2011,2
5943,나같은건없는건가요,디헤븐,여,,,,2011,2
5944,죽을것같아,디헤븐,여,김유주   ,    김수빈   ,    김수빈   ,2011,2
5945,헤어졌어요(feat.h-유진),디헤븐,여,"J&S    ,    플래티넘 보이즈    ,    허유진   ","    J&S    ,    플래티넘 보이즈   ","    J&S    ,    플래티넘 보이즈   ",2011,2
5946,보고싶어,디헤븐,여,,,,2011,2
5947,사랑하면뭐해(feat.이아시),디헤븐,여,"김진훈    ,    SV (김수빈)   ","    김진훈    ,    SV (김수빈)   ","    김진훈    ,    SV (김수빈)   ",2011,2
5948,모르는사람처럼,디헤븐,여,"JS    ,    TAXITA    ,    정연훈   ","    정연훈    ,    JS   ","    정연훈    ,    JS   ",2011,2
5949,여우비,보이프렌드,남,"동현 (보이프렌드)    ,    정민 (보이프렌드)    ,    광민 (보이프렌드)    ,    민우 (보이프렌드)   ","    정민 (보이프렌드)    ,    변현민   ",    변현민   ,2011,2
5950,크리스마스데이(christmasday),보이프렌드,남,더 네임   ,"    더 네임    ,    KingMing   ","    KingMing    ,    김동휘   ",2011,2
5951,star,보이프렌드,남,"정민 (보이프렌드)    ,    변현민    ,    주헌 (몬스타엑스)   ","    정민 (보이프렌드)    ,    변현민    ,    주헌 (몬스타엑스)   ",    변현민   ,2011,2
5952,falling,보이프렌드,남,"민연재    ,    민우 (보이프렌드)    ,    광민 (보이프렌드)   ","    더 네임    ,    Stereo14    ,    Simpson    ,    주헌 (몬스타엑스)   ","    Stereo14    ,    Simpson   ",2011,2
5953,놀러와(welcometomy),보이프렌드,남,민연재   ,"    Andreas Oberg    ,    키겐    ,    Stereo14   ",    Stereo14   ,2011,2
5954,비공개사과(sorry),보이프렌드,남,"김경    ,    광민 (보이프렌드)    ,    민우 (보이프렌드)   ","    로빈    ,    Bronze   ",    Bronze   ,2011,2
5955,약속할게,보이프렌드,남,"정민 (보이프렌드)    ,    민우 (보이프렌드)    ,    광민 (보이프렌드)    ,    를(LEL)   ","    정민 (보이프렌드)    ,    를(LEL)   ",    를(LEL)   ,2011,2
5956,사르르(softly),보이프렌드,남,더 네임   ,"    더 네임    ,    메가톤   ",    메가톤   ,2011,2
5957,bounce,보이프렌드,남,"송수윤    ,    민연재   ","    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2011,2
5958,삐딱이(crooked),보이프렌드,남,송수윤   ,"    고남수    ,    한재호    ,    김승수   ","    고남수    ,    홍승현   ",2011,2
5959,"하나둘셋(1,2,3)",보이프렌드,남,"송수윤    ,    민연재   ","    안준성    ,    한재호    ,    김승수   ","    안준성    ,    홍승현   ",2011,2
5960,lostmemory,보이프렌드,남,"E.black    ,    정민 (보이프렌드)   ","    E.black    ,    정민 (보이프렌드)   ","    E.black    ,    정민 (보이프렌드)   ",2011,2
5961,whiteday,보이프렌드,남,송수윤   ,    이창현   ,"    이창현    ,    홍승현   ",2011,2
5962,findyourself,보이프렌드,남,,,,2011,2
5963,loveisyou,보이프렌드,남,"더 네임    ,    매드클라운   ","    더 네임    ,    Megatone (13)   ",    Megatone (13)   ,2011,2
5964,bewitch,보이프렌드,남,"YELLA D (옐라디)    ,    민우 (보이프렌드)    ,    광민 (보이프렌드)   ",    안준성   ,"    안준성    ,    홍승현   ",2011,2
5965,witch,보이프렌드,남,"송수윤    ,    민연재   ","    한재호    ,    김승수    ,    고남수   ",    고남수   ,2011,2
5966,whiteout,보이프렌드,남,"송수윤    ,    민연재   ","    이창현    ,    한재호    ,    김승수   ","    이창현    ,    홍승현   ",2011,2
5967,친구라도돼줘(justfriends),보이프렌드,남,"송수윤    ,    민연재   ","    안준성    ,    한재호    ,    김승수   ",    안준성   ,2011,2
5968,suggest,보이프렌드,남,"송수윤    ,    민우 (보이프렌드)    ,    광민 (보이프렌드)   ",    이창현   ,    이창현   ,2011,2
5969,잘지내더라(you`vemovedon),보이프렌드,남,"동현 (보이프렌드)    ,    정민 (보이프렌드)    ,    를(LEL)   ","    동현 (보이프렌드)    ,    정민 (보이프렌드)    ,    를(LEL)   ",    를(LEL)   ,2011,2
5970,너란여자(obsession),보이프렌드,남,"송수윤    ,    민연재   ","    한재호    ,    김승수   ","    한재호    ,    김승수    ,    홍승현   ",2011,2
5971,alarm,보이프렌드,남,송수윤   ,"    안준성    ,    한재호    ,    김승수   ","    안준성    ,    홍승현   ",2011,2
